variable,before,after
Merlin,-1.130943774,1.744864212
Merlin,-0.85151692,1.565590647
Merlin,-0.625231624,1.901044793
Merlin,-1.475160341,1.759314466
Merlin,-2.174512064,1.723577871
Merlin,-0.21526744,1.737458788
Merlin,-0.988384923,1.716445061
Merlin,-0.891557818,1.478059656
Merlin,0.295651696,1.849902298
Merlin,-1.142634274,2.062092015
Merlin,-2.702083775,1.763016812
Merlin,-1.053853411,1.573283368
Merlin,-0.119676058,1.77653212
Merlin,-0.837790448,1.552321964
Merlin,-1.418433158,1.650055817
Merlin,-1.505823347,1.744652457
Merlin,-0.733868824,1.914911435
Merlin,-0.383238279,1.771762289
Merlin,-1.610446182,1.844400426
Merlin,-1.115158174,1.840585932
Merlin,-0.538337828,1.980167726
Merlin,-1.623544508,1.731371971
Merlin,0.427864164,1.254501352
Merlin,-0.627776253,1.784131404
Merlin,-0.164505843,1.987063236
Merlin,0.702008104,1.847917828
Merlin,0.424096259,1.614676044
Merlin,-0.893852692,1.856702788
Merlin,0.144130166,1.740758053
Merlin,-1.69753612,1.789555414
Merlin,0.106085244,1.830292655
Merlin,0.278679935,1.725557847
Merlin,-1.908354366,1.647635025
Merlin,-1.09994238,2.02274546
Merlin,0.175078589,1.64991927
Merlin,-0.654620482,1.497659505
Merlin,-1.07383419,1.716427118
Merlin,-1.465770189,1.811624487
Merlin,0.315166917,1.631148815
Merlin,-2.053918852,1.881542867
Merlin,0.483093322,2.117786016
Merlin,-0.922028849,1.704396012
Merlin,0.223491121,1.847448976
Merlin,-0.698809562,1.731487856
Merlin,-0.05984002,1.933120983
Merlin,-0.199084717,1.984815678
Merlin,-0.440905987,2.131564683
Merlin,0.321995185,1.650304152
Merlin,-0.029026395,1.825975068
Merlin,-0.345787812,1.674696515
Merlin,-0.11599919,1.912215906
Merlin,-1.222678725,1.846146914
Merlin,-2.468908369,1.590654305
Merlin,0.253875897,2.028468352
Merlin,-0.581989916,1.799908083
Merlin,0.074251412,1.790496435
Merlin,-0.357701087,1.765652501
Merlin,-0.639473615,1.770561423
Merlin,-0.052587784,1.665459931
Merlin,-1.463197439,1.926535576
Merlin,0.480223792,1.541581452
Merlin,-0.437406203,2.027814328
Merlin,-1.371558178,1.851119689
Merlin,0.57554836,1.881185585
Merlin,-1.49553952,1.98718084
Merlin,-0.868966656,1.592619882
Merlin,-0.241786749,1.598102211
Merlin,-1.59035564,2.004378859
Merlin,-0.417635045,1.674859354
Merlin,-1.217027498,1.611874991
Merlin,-0.424713007,1.293507419
Merlin,-1.33152663,1.694011329
Merlin,-1.151939827,1.551424902
Merlin,-0.207852731,1.485387751
Merlin,-0.862355856,1.631725198
Merlin,-0.774691574,1.766175657
Merlin,0.585128588,1.694700446
Merlin,-1.470826484,1.868333358
Merlin,-0.882035444,1.624829165
Merlin,-1.639556968,1.783267492
Merlin,0.084884988,1.503435189
Merlin,-0.396375805,1.770463535
Merlin,-0.810325289,1.854552751
Merlin,-0.922277509,1.818617549
Merlin,-0.526927519,1.670091382
Merlin,0.067703782,1.732124605
Merlin,-1.580739425,1.603096805
Merlin,-0.542779688,1.671054013
Merlin,-1.368501473,1.817693275
Merlin,-0.223489657,1.725515746
Merlin,-0.545852358,1.863332238
Merlin,0.180855533,1.423929633
Merlin,-1.06179662,1.583642912
Merlin,-0.336061818,1.593652994
Merlin,-0.984728102,1.645204349
Merlin,-0.707523456,1.862814238
Merlin,-0.733924563,1.733320939
Merlin,-0.205263321,1.634000434
Merlin,-1.797526136,1.775034885
Merlin,-1.151511489,2.109046922
Merlin,-1.519426535,1.926935912
Merlin,-1.223300186,1.652186045
Merlin,-0.22680809,1.578902611
Merlin,-0.323169528,1.965076788
Merlin,-1.305917557,1.784697956
Merlin,-0.999311002,1.717449953
Merlin,-1.863201877,2.013277886
Merlin,-0.657203866,1.779315761
Merlin,0.065897499,1.801646673
Merlin,-1.59591718,2.165363762
Merlin,-1.545283811,1.81809831
Merlin,-1.124680985,1.594693364
Merlin,-1.195123409,1.694441206
Merlin,-0.106721147,2.071062153
Merlin,-0.232181519,1.612793133
Merlin,-0.988800174,1.914233743
Merlin,-0.068930873,1.567442577
Merlin,-1.075605402,1.725779749
Merlin,-1.749027063,1.567441876
Merlin,-0.762387005,1.633266839
Merlin,-0.608924217,1.929922177
Merlin,-0.722830564,1.845786692
Merlin,-2.155547402,1.783704876
Merlin,-0.250734528,1.601759891
Merlin,0.034392222,1.707484623
Merlin,-0.573553601,1.726544195
Merlin,-0.890503508,1.662506977
Merlin,-0.861810627,1.754107171
Merlin,-0.371362252,1.857046042
Merlin,0.388499687,1.456000556
Merlin,-0.769254126,1.575761421
Merlin,-0.62540795,1.75121862
Merlin,-0.885972424,1.615922636
Merlin,-2.060627384,1.622966864
Merlin,-1.233812127,1.929343736
Merlin,-0.748810055,1.914070423
Merlin,-0.772816634,1.993837982
Merlin,-0.805829124,1.87762827
Merlin,-1.152169179,1.79511799
Merlin,-2.667833885,1.786944208
Merlin,-1.733444771,1.74011739
Merlin,0.083087467,1.585222945
Merlin,-0.153553452,1.822728952
Merlin,-0.477892982,1.669941706
Merlin,-1.416515775,1.750291266
Merlin,-1.257184345,1.359776369
Merlin,-1.096243724,1.867616279
Merlin,-1.111098958,1.739348084
Merlin,0.188351463,1.747270754
Merlin,-1.171759735,1.49165056
Merlin,-0.926072823,1.802768037
Merlin,-0.883220435,1.904081261
Merlin,0.101594539,1.799629051
Merlin,0.250482478,2.081927079
Merlin,-1.526856709,1.609929326
Merlin,-1.044939291,1.927848933
Merlin,-0.735516707,1.325257093
Merlin,0.400140356,1.602665136
Merlin,-1.355434351,1.798348542
Merlin,-1.471209159,1.906933928
Merlin,-0.284759639,1.729056184
Merlin,0.226744391,1.677245139
Merlin,-0.983567163,1.793472247
Merlin,-0.658156751,1.704629907
Merlin,-1.531823173,1.753319955
Merlin,-1.207332646,1.946031005
Merlin,-0.502261153,1.547098726
Merlin,-0.165651387,1.512859497
Merlin,-0.03602081,1.735964472
Merlin,-0.991441384,1.547300061
Merlin,-1.083303559,1.875301852
Merlin,-0.504053455,1.73300631
Merlin,-0.081217743,1.67001455
Merlin,-0.138614388,1.746434882
Merlin,-0.961603825,1.754033297
Merlin,-0.61227808,1.921321156
Merlin,-0.001576183,1.397882348
Merlin,-1.080206977,1.877526985
Merlin,-1.400710479,1.91701467
Merlin,-0.580471826,1.541829434
Merlin,0.212607958,1.799687736
Merlin,-0.129641774,1.72397593
Merlin,0.099626993,1.918838367
Merlin,-0.164441078,1.969419906
Merlin,-0.684671548,1.994926808
Merlin,-0.798880734,1.851566037
Merlin,-0.771359611,1.739299337
Merlin,-0.746051325,1.630563724
Merlin,-0.750810733,1.97788906
Merlin,-0.238856068,1.795887874
Merlin,-0.006556228,1.864360971
Merlin,-0.733835987,1.631606405
Merlin,-0.216234486,1.627676832
Merlin,-1.046075922,1.801022797
Merlin,-0.37103043,1.987693711
Merlin,-0.990318202,1.629913708
Merlin,-0.469749198,1.734329466
Merlin,-0.113013959,1.617361009
Merlin,-0.794386729,1.553087475
Merlin,-0.39686595,1.602289561
Merlin,-1.284857574,1.695997725
Merlin,-0.385229404,1.727441411
Merlin,-0.111946652,1.764481482
Merlin,-0.936438025,1.903486479
Merlin,-1.894125656,1.602626331
Merlin,-0.286447468,2.005948748
Merlin,-2.191626675,1.644046242
Merlin,-1.187422568,1.738041751
Merlin,-0.016810659,1.968292075
Merlin,-0.262608317,1.702773639
Merlin,-0.582981589,1.845805831
Merlin,-0.542646906,1.86717066
Merlin,-1.118235683,1.730330037
Merlin,-0.843880551,2.046812156
Merlin,-1.495077647,2.312917735
Merlin,-1.553483696,1.901619897
Merlin,-0.804748146,1.592347527
Merlin,-0.434282235,1.799492384
Merlin,-0.407922342,1.8264629
Merlin,-0.00312511,1.967631438
Merlin,-0.634786485,1.453753615
Merlin,-1.075307896,1.921987445
Merlin,-0.759415358,1.80803294
Merlin,-0.838956354,1.792784311
Merlin,-0.042116441,1.75503608
Merlin,-0.005940954,1.856564213
Merlin,-0.041841196,1.720869755
Merlin,-0.749700516,1.785286522
Merlin,-1.680859093,1.506241305
Merlin,-0.76038166,1.981382335
Merlin,-1.005911822,1.508842749
Merlin,-0.534748722,1.927682662
Merlin,-0.952200349,1.785072225
Merlin,-0.155101224,2.028063883
Merlin,-0.889869852,1.599017647
Merlin,-1.437944199,1.562586672
Merlin,-1.183776503,1.607380608
Merlin,-1.648344495,1.812856976
Merlin,-0.148093947,1.707212734
Merlin,-0.027364849,1.590205375
Merlin,-0.808044495,2.245517702
Merlin,-1.022193377,1.743067501
Merlin,-0.106710508,1.886656158
Merlin,-1.122048983,1.859911488
Merlin,-0.411149667,1.852854028
Merlin,-0.944792006,1.663325379
Merlin,-2.028546763,1.792032707
Merlin,-0.756180715,1.86400449
Merlin,-1.464869445,1.608410609
Merlin,-0.311988186,1.801819598
Merlin,-0.017606866,2.018394606
Merlin,-0.67927739,2.188265425
Merlin,-0.821758559,1.737921606
Merlin,-0.029535792,1.675515848
Merlin,-1.421977139,1.691994567
Merlin,-0.821022064,2.008406291
Merlin,-0.545513385,1.988997569
Merlin,-0.869500274,2.172092472
Merlin,0.051589539,2.070989308
Merlin,-2.015388083,1.702416314
Merlin,-0.507234756,1.813447782
Merlin,-0.02427613,1.589651533
Merlin,-0.090950267,1.847997022
Merlin,0.873641592,1.410348919
Merlin,-0.797178732,1.896766955
Merlin,-0.645123518,1.875619269
Merlin,-0.447887286,1.608622358
Merlin,-0.880399325,1.69073625
Merlin,0.533245231,1.59166163
Merlin,-1.213132287,1.686045277
Merlin,-0.410259998,1.746911454
Merlin,-0.482325953,1.573714851
Merlin,0.034120147,1.528196697
Merlin,0.109257742,1.705945477
Merlin,-1.250663398,1.542069581
Merlin,-0.642653947,1.8345287
Merlin,-0.606752782,1.679954131
Merlin,0.159760876,1.512602688
Merlin,-0.923472933,1.581142465
Merlin,-1.617236811,1.584424597
Merlin,-0.263925833,1.769009293
Merlin,-0.471746419,1.877832331
Merlin,-0.008250697,1.967615033
Merlin,-1.989352752,1.768678313
Merlin,-0.597202995,1.780476112
Merlin,-0.374366608,1.917172748
Merlin,-1.312271991,1.681277482
Merlin,-1.027123157,1.566214335
Merlin,-0.12055377,2.055333341
Merlin,-1.106151075,1.931246978
Merlin,-0.298906617,1.952649645
Merlin,-0.611523857,1.80049227
Merlin,-0.567560436,1.441418806
Merlin,-0.048233502,1.618430311
Merlin,-0.466223333,1.517356936
Merlin,-1.697186493,1.854415251
Merlin,-0.844231882,1.814681461
Merlin,-0.719683171,1.741424994
Merlin,-0.236653639,1.703204989
Merlin,-1.533962262,1.872092896
Merlin,-0.58911026,1.4235495
Merlin,-0.967070549,1.72945675
Merlin,-1.544667675,1.911447192
Merlin,-0.590004487,1.774530262
Merlin,-0.383997631,1.857534194
Merlin,-1.032923668,1.627343017
Merlin,-0.372548046,1.976652965
Merlin,-0.90241434,1.744061967
Merlin,-0.21354462,1.786788439
Merlin,-0.119201904,1.718433232
Merlin,-0.072153527,1.922606564
Merlin,-1.33505284,1.988865441
Merlin,0.241511053,1.999636305
Merlin,-0.462229709,1.824923997
Merlin,-0.024911705,1.576703236
Merlin,-0.930120644,1.644071131
Merlin,-2.270962251,1.591351462
Merlin,0.343855458,1.825737372
Merlin,-0.564369029,2.092303056
Merlin,-0.983043556,1.886732403
Merlin,-0.515862754,1.77257279
Merlin,-0.85969957,1.672020095
Merlin,-0.621756076,1.749811821
Merlin,-1.519845549,1.785969668
Merlin,-0.55045806,2.084253693
Merlin,-0.350973671,1.567838548
Merlin,-0.28103366,2.038331909
Merlin,-0.104872224,1.436015492
Merlin,-2.118992358,1.808122441
Merlin,-0.677793748,1.710645833
Merlin,0.057742337,1.817159623
Merlin,-1.001607214,1.902052419
Merlin,-1.467466115,1.702754749
Merlin,0.130647221,1.856796878
Merlin,-1.019390651,1.365260297
Merlin,-0.715630935,1.858390688
Merlin,-1.276234522,1.818832126
Merlin,-1.14003263,1.675182769
Merlin,-0.57281746,2.085221241
Merlin,-0.679164731,1.733402702
Merlin,-0.743091192,1.556003695
Merlin,-0.659905997,1.679656552
Merlin,-0.045321594,1.81288271
Merlin,-0.509384574,1.576621291
Merlin,-1.226649748,1.966302591
Merlin,-0.479994941,1.873125781
Merlin,-0.953063015,1.743549535
Merlin,-0.376630585,1.79984034
Merlin,0.534036826,1.676416359
Merlin,-0.586021052,1.760126064
Merlin,-0.574276129,2.012169056
Merlin,0.014435343,1.665030645
Merlin,-0.819161015,1.891769181
Merlin,-2.09723468,2.082145306
Merlin,-0.671127347,1.648686451
Merlin,-0.320292147,1.484594894
Merlin,-0.887144602,1.671684768
Merlin,-1.31128341,1.794802283
Merlin,-0.996102958,1.597535989
Merlin,-1.464410144,1.909302212
Merlin,-0.798359431,1.838910064
Merlin,-0.961482313,1.728275874
Merlin,-1.726449603,1.764925187
Merlin,-1.361867985,1.765823457
Merlin,-0.13771945,1.443878297
Merlin,-1.458202956,1.671143579
Merlin,-0.989076007,1.693065497
Merlin,-0.274896869,1.612621299
Merlin,-1.752046021,1.81776174
Merlin,0.387735278,1.763464209
Merlin,0.038099945,1.840416318
Merlin,0.219638454,1.674676468
Merlin,-2.168863753,1.938919463
Merlin,-1.133686518,1.913158704
Merlin,-1.138135373,1.946239277
Merlin,-1.655896203,1.685715858
Merlin,-3.100292983,1.912392051
Merlin,-1.095869588,2.119234583
Merlin,-0.440450572,1.778628152
Merlin,-1.16618852,1.887340934
Merlin,-0.260839322,1.847424697
Merlin,-0.83351035,1.861601366
Merlin,-1.47057243,1.849853271
Merlin,-1.843158434,1.897833793
Merlin,-1.98289275,1.777822841
Merlin,-1.199564776,1.954588075
Merlin,0.231775131,1.49722809
Merlin,-0.743448721,1.745784424
Merlin,-0.593076491,1.994463751
Merlin,-0.59993573,2.006751312
Merlin,-0.518655745,1.877443309
Merlin,-0.753517949,1.885639493
Merlin,-1.186392853,1.605094628
Merlin,-1.52836304,1.906562417
Merlin,-1.423704672,1.597331178
Merlin,-0.335993242,2.016687323
Merlin,-0.380824266,1.929728683
Merlin,-1.040098858,1.899640201
Merlin,-0.808561318,1.817768079
Merlin,-0.711680971,1.800293843
Merlin,-0.777700361,1.778527216
Merlin,-0.859800996,1.893784806
Merlin,-1.279078554,1.883264618
Merlin,-0.677471733,1.864234402
Merlin,-0.383914082,1.625898503
Merlin,-0.899590752,1.797487293
Merlin,0.234329151,1.642467363
Merlin,-0.707017399,1.734000697
Merlin,-0.085910938,1.778233704
Merlin,-0.916638928,1.696332768
Merlin,-0.248436275,1.670420913
Merlin,-0.202859456,1.793568453
Merlin,-0.726852807,1.792403648
Merlin,-0.66214174,1.577789265
Merlin,-0.305908015,1.803771962
Merlin,-0.806139971,1.544441787
Merlin,-0.672931489,1.541625977
Merlin,-0.676384,1.732470936
Merlin,-1.595485467,1.719637978
Merlin,-1.463272135,1.888409941
Merlin,0.136047479,1.764646341
Merlin,-0.144411716,1.404169962
Merlin,-1.137786167,1.884066019
Merlin,-0.528311219,1.674914347
Merlin,-1.566343801,1.742144421
Merlin,-0.688360216,1.641732624
Merlin,0.288239367,1.550401541
Merlin,-0.504537909,1.816190685
Merlin,-0.416530539,1.794990083
Merlin,-1.16093184,1.94844949
Merlin,-0.387036563,1.754042709
Merlin,-0.238157502,1.596249886
Merlin,0.01227695,1.511960139
Merlin,-0.44359502,1.951133544
Merlin,-0.005512814,1.650106039
Merlin,-1.702740136,1.833865651
Merlin,0.928101313,1.68609531
Merlin,-0.693816672,1.894258432
Merlin,-0.171464678,1.693443143
Merlin,-0.809057291,1.622223825
Merlin,-0.735117264,1.894763435
Merlin,-0.326841758,1.869781046
Merlin,-0.986924713,1.573935304
Merlin,0.02093247,1.665022997
Merlin,-0.770917382,1.669570306
Merlin,-1.280107341,1.74667228
Merlin,0.023124718,1.641088987
Merlin,-0.793313794,1.626763153
Merlin,-1.068321729,1.780670028
Merlin,-0.584999806,1.663799891
Merlin,0.438273384,1.781305613
Merlin,-0.566388738,1.554436921
Merlin,-0.809629247,1.710587371
Merlin,-1.036627454,2.01854616
Merlin,-1.813221716,1.593566251
Merlin,0.339982044,1.644182594
Merlin,-0.257374718,1.736443996
Merlin,-1.084422583,1.598890238
Merlin,-0.915902843,1.927797633
Merlin,-0.289548035,1.763995934
Merlin,-0.775033217,1.69584359
Merlin,-1.997227101,1.678596462
Merlin,-2.116668661,1.742573779
Merlin,-1.038932089,1.605161433
Merlin,-1.783875752,1.671803671
Merlin,-0.096998503,1.804511478
Merlin,-1.732857967,1.86486202
Merlin,-0.320601425,1.96385996
Merlin,-2.183801193,1.639525237
Merlin,-0.287654274,2.13672973
Merlin,-0.675441392,1.715642921
Merlin,-0.479044384,1.724012042
Merlin,-1.033870988,1.510956146
Merlin,-1.437748905,1.829635989
Merlin,-0.319467144,1.82385055
Merlin,0.387155945,1.88330498
Merlin,-0.206051775,1.760405988
Merlin,-0.892134609,2.032620702
Merlin,-0.427035137,1.98883123
Merlin,-3.174983281,1.866570963
Merlin,-1.039297556,2.093613848
Merlin,-0.413283321,1.681712168
Merlin,-0.550660079,2.131097212
Merlin,-0.34788006,1.844949881
Merlin,-1.174338938,2.052141313
Merlin,-0.99322355,1.744086073
Merlin,0.344245762,1.611697546
Merlin,-0.280255322,1.654189189
Merlin,-1.145445993,1.633173312
Merlin,0.402078897,1.456595449
Merlin,-0.541993302,1.760442751
Merlin,-1.210618118,1.978859104
Merlin,-0.835226608,1.986379581
Merlin,-1.87487153,1.650255273
Merlin,-0.958765901,1.967470314
Merlin,-0.50664109,1.593041952
Merlin,-0.307744224,1.971712586
Merlin,-1.166140485,1.634433836
Merlin,-1.906190277,1.706564144
Merlin,-0.738203993,1.685326371
Merlin,-1.156338653,2.035310356
Merlin,-0.500744552,1.836381232
Merlin,-1.757257857,1.770940712
Merlin,-1.39057532,2.132624351
Merlin,-0.898059339,1.621547209
Merlin,-0.294394744,1.721442071
Merlin,-2.650148041,1.675410751
Merlin,-0.892429167,1.785311818
Merlin,-1.192241877,1.994957375
Merlin,-0.958672761,1.682260359
Merlin,-0.856798997,2.072187207
Merlin,0.019123527,1.90345721
Merlin,-1.831698125,1.795349887
Merlin,-1.654587876,1.910092214
Merlin,-0.491010958,1.829855854
Merlin,0.242301488,1.468672368
Merlin,-0.296005253,1.50436982
Merlin,0.090778746,1.664290125
Merlin,-1.42269037,1.874010929
Merlin,-0.323871101,2.107461993
Merlin,-0.452768596,1.702578677
Merlin,-1.11051162,1.665404302
Merlin,-1.645723549,1.717152238
Merlin,-1.268784949,1.765923398
Merlin,-0.035799744,1.629664641
Merlin,-1.367486431,1.669631708
Merlin,-2.543424438,1.688386311
Merlin,-0.481167093,1.51121807
Merlin,-0.133186262,1.633207149
Merlin,0.28620433,1.717383641
Merlin,-2.067440196,1.656862802
Merlin,-1.347503449,1.678283001
Merlin,-2.691888958,1.948702609
Merlin,-0.98859972,1.751240454
Merlin,-1.132418044,1.849885949
Merlin,-0.535805251,1.748988813
Merlin,-1.235738967,1.900903973
Merlin,-0.461556917,1.765304562
Merlin,-0.849308863,1.598775424
Merlin,0.469556913,1.839601717
Merlin,-0.650997931,1.377060578
Merlin,-0.936521999,1.543802258
Merlin,-0.323883854,1.623142852
Merlin,-0.468417979,1.545626702
Merlin,0.149912994,1.839874906
Merlin,-0.797268644,1.937528293
Merlin,-0.63721651,1.993058936
Merlin,-2.154786193,1.667771378
Merlin,-0.988025368,1.906345085
Merlin,-1.211120758,2.054126441
Merlin,-0.820992011,1.697573992
Merlin,-0.284008393,1.82798682
Merlin,-0.40600742,1.579688836
Merlin,-1.533999585,1.910687909
Merlin,-0.267685915,1.983281984
Merlin,-0.444329043,2.102954957
Merlin,-1.253704062,1.848823444
Merlin,0.243125014,1.443734184
Merlin,-0.861880173,1.863422356
Merlin,-0.68583445,1.813286511
Merlin,-0.534048673,2.118446668
Merlin,-0.292459912,1.858077838
Merlin,-0.764507115,2.096798841
Merlin,-0.651117447,1.480145033
Merlin,-0.371589266,1.804604741
Merlin,-1.279475936,1.842108085
Merlin,0.202203878,1.631319647
Merlin,-0.310614117,1.756872905
Merlin,-0.188628536,1.779609217
Merlin,-0.805326965,1.584488302
Merlin,-0.702803321,1.562017637
Merlin,-0.260998513,1.699963127
Merlin,-1.114067096,1.912916622
Merlin,-0.327105865,1.510546192
Merlin,-1.13519524,1.86019056
Merlin,0.12471613,1.885526266
Merlin,-1.151310644,2.230811433
Merlin,-0.890036641,2.140554747
Merlin,-0.191125598,1.711781049
Merlin,-2.403757575,1.695255115
Merlin,-1.098161255,1.694206439
Merlin,-0.960443396,1.56778258
Merlin,-0.077631816,2.181139003
Merlin,-2.193580611,1.60622734
Merlin,-2.249319794,1.96031658
Merlin,-1.253545665,1.787687578
Merlin,-1.551635268,1.63273646
Merlin,-0.755539659,1.53571876
Merlin,-1.348954523,1.718385068
Merlin,-1.508389792,1.947822755
Merlin,-1.799165988,1.874899352
Merlin,-0.386926864,1.793010136
Merlin,-0.398636856,1.932336541
Merlin,-0.953139276,1.979462395
Merlin,0.093281354,1.437561415
Merlin,-0.035020125,1.54666216
